date_key,calendar_date,year_month,calendar_year,month_name,day_name,is_weekend,orders,valid_orders,canceled_orders,delivered_orders,active_customers,revenue,item_revenue,freight_revenue,units_sold,avg_order_value,cancellation_rate_pct,late_delivery_rate_pct,avg_review_score,avg_days_to_deliver,revenue_7d_avg
20170915,2017-09-15,2017-09,2017,Sep,Friday,0,150,148,2,144,149,21359.53,18208.27,3151.26,163.0,144.32,1.33,5.56,4.11,12.51,25265.06
20170916,2017-09-16,2017-09,2017,Sep,Saturday,1,129,127,2,125,128,23548.28,20705.63,2842.65,135.0,185.42,1.55,8.0,4.05,12.8,26104.0
20170917,2017-09-17,2017-09,2017,Sep,Sunday,1,126,125,0,125,124,22826.04,19979.42,2846.62,136.0,182.61,0.0,6.4,4.12,12.25,26407.32
20170918,2017-09-18,2017-09,2017,Sep,Monday,0,183,183,0,179,180,32535.25,28487.81,4047.44,218.0,177.79,0.0,10.06,4.1,11.47,27210.01
20170919,2017-09-19,2017-09,2017,Sep,Tuesday,0,154,153,0,149,152,23425.66,20057.95,3367.71,179.0,153.11,0.0,6.71,4.1,11.75,25971.21
20170920,2017-09-20,2017-09,2017,Sep,Wednesday,0,163,161,0,158,162,26032.15,22102.55,3929.6,187.0,161.69,0.0,4.43,4.25,11.29,25175.63
20170921,2017-09-21,2017-09,2017,Sep,Thursday,0,150,150,0,144,150,22458.19,19015.53,3442.66,176.0,149.72,0.0,2.08,4.15,12.58,24597.87
20170922,2017-09-22,2017-09,2017,Sep,Friday,0,138,135,1,133,135,18514.18,15755.12,2759.06,152.0,137.14,0.72,1.5,4.19,11.68,24191.39
20170923,2017-09-23,2017-09,2017,Sep,Saturday,1,88,84,1,81,87,12191.12,10302.51,1888.61,98.0,145.13,1.14,0.0,4.09,12.19,22568.94
20170924,2017-09-24,2017-09,2017,Sep,Sunday,1,118,112,2,112,114,15371.22,12920.75,2450.47,123.0,137.24,1.69,1.79,4.24,11.53,21503.97
20170925,2017-09-25,2017-09,2017,Sep,Monday,0,136,132,1,129,136,20839.71,17897.6,2942.11,153.0,157.88,0.74,0.78,4.19,10.81,19833.18
20170926,2017-09-26,2017-09,2017,Sep,Tuesday,0,180,179,0,174,179,25241.66,21681.9,3559.76,196.0,141.01,0.0,4.02,4.38,11.22,20092.6
20170927,2017-09-27,2017-09,2017,Sep,Wednesday,0,147,144,1,144,145,24083.23,20646.92,3436.31,174.0,167.24,0.68,2.08,4.28,11.56,19814.19
20170928,2017-09-28,2017-09,2017,Sep,Thursday,0,143,142,1,140,143,26349.1,23264.52,3084.58,165.0,185.56,0.7,2.14,4.21,11.34,20370.03
20170929,2017-09-29,2017-09,2017,Sep,Friday,0,121,116,0,109,119,33704.0,30878.56,2825.44,135.0,290.55,0.0,4.59,4.08,12.73,22540.01
20170930,2017-09-30,2017-09,2017,Sep,Saturday,1,109,109,0,105,109,14879.17,12685.49,2193.68,120.0,136.51,0.0,0.0,4.16,11.43,22924.01
20171001,2017-10-01,2017-10,2017,Oct,Sunday,1,128,126,2,124,126,21471.55,18431.37,3040.18,142.0,170.41,1.56,2.42,4.12,11.92,23795.49
20171002,2017-10-02,2017-10,2017,Oct,Monday,0,143,142,0,140,143,25178.3,21764.65,3413.65,166.0,177.31,0.0,1.43,4.1,10.89,24415.29
20171003,2017-10-03,2017-10,2017,Oct,Tuesday,0,198,198,0,193,195,30389.12,26118.57,4270.55,218.0,153.48,0.0,2.59,4.11,11.2,25150.64
20171004,2017-10-04,2017-10,2017,Oct,Wednesday,0,157,157,0,156,155,24787.58,21197.7,3589.88,171.0,157.88,0.0,0.64,4.29,11.97,25251.26
20171005,2017-10-05,2017-10,2017,Oct,Thursday,0,140,139,1,138,140,28815.44,25230.42,3585.02,170.0,207.31,0.71,3.62,3.89,12.73,25603.59
20171006,2017-10-06,2017-10,2017,Oct,Friday,0,130,125,1,124,128,19924.43,17024.77,2899.66,153.0,159.4,0.77,5.65,3.98,14.33,23635.08
20171007,2017-10-07,2017-10,2017,Oct,Saturday,1,105,102,1,100,104,17422.65,15111.02,2311.63,116.0,170.81,0.95,6.0,4.03,13.62,23998.44
20171008,2017-10-08,2017-10,2017,Oct,Sunday,1,126,124,0,124,124,19424.09,16539.01,2885.08,137.0,156.65,0.0,0.0,4.28,10.84,23705.94
20171009,2017-10-09,2017-10,2017,Oct,Monday,0,193,189,2,187,191,33751.0,29148.89,4602.11,221.0,178.58,1.04,4.81,4.08,12.2,24930.62
20171010,2017-10-10,2017-10,2017,Oct,Tuesday,0,185,178,2,175,183,31753.46,28072.33,3681.13,204.0,178.39,1.08,6.86,4.08,12.24,25125.52
20171011,2017-10-11,2017-10,2017,Oct,Wednesday,0,158,156,0,151,154,25916.4,22669.37,3247.03,178.0,166.13,0.0,4.64,4.12,11.44,25286.78
20171012,2017-10-12,2017-10,2017,Oct,Thursday,0,143,138,2,136,142,22111.29,18704.98,3406.31,156.0,160.23,1.4,2.94,4.02,12.74,24329.05
20171013,2017-10-13,2017-10,2017,Oct,Friday,0,154,151,0,150,153,26405.41,22881.19,3524.22,165.0,174.87,0.0,5.33,4.1,12.98,25254.9
20171014,2017-10-14,2017-10,2017,Oct,Saturday,1,116,115,1,114,116,16131.48,13490.95,2640.53,127.0,140.27,0.86,3.51,4.22,11.13,25070.45
20171015,2017-10-15,2017-10,2017,Oct,Sunday,1,121,120,0,117,121,21299.15,18751.85,2547.3,137.0,177.49,0.0,3.42,4.09,10.24,25338.31
20171016,2017-10-16,2017-10,2017,Oct,Monday,0,195,194,1,188,194,35107.63,30580.16,4527.47,226.0,180.97,0.51,4.79,4.13,11.38,25532.12
20171017,2017-10-17,2017-10,2017,Oct,Tuesday,0,202,197,0,195,199,34756.27,29675.77,5080.5,259.0,176.43,0.0,7.18,4.19,11.98,25961.09
20171018,2017-10-18,2017-10,2017,Oct,Wednesday,0,179,176,0,176,177,31501.86,27257.79,4244.07,223.0,178.99,0.0,3.41,4.21,10.94,26759.01
20171019,2017-10-19,2017-10,2017,Oct,Thursday,0,176,175,0,172,173,26909.61,23223.71,3685.9,195.0,153.77,0.0,3.49,3.95,11.59,27444.49
20171020,2017-10-20,2017-10,2017,Oct,Friday,0,124,119,3,118,123,21471.4,18543.3,2928.1,130.0,180.43,2.42,3.39,4.06,12.0,26739.63
20171021,2017-10-21,2017-10,2017,Oct,Saturday,1,113,108,2,104,111,17095.83,14559.65,2536.18,122.0,158.29,1.77,2.88,3.92,11.01,26877.39
20171022,2017-10-22,2017-10,2017,Oct,Sunday,1,158,156,1,152,155,23171.49,19735.66,3435.83,181.0,148.54,0.63,5.26,4.1,11.13,27144.87
20171023,2017-10-23,2017-10,2017,Oct,Monday,0,161,157,1,152,159,25679.1,22138.1,3541.0,188.0,163.56,0.62,2.63,4.01,10.83,25797.94
20171024,2017-10-24,2017-10,2017,Oct,Tuesday,0,164,163,1,162,163,25710.98,22051.37,3659.61,192.0,157.74,0.61,5.56,4.29,10.84,24505.75
20171025,2017-10-25,2017-10,2017,Oct,Wednesday,0,156,154,0,152,153,20731.59,17507.06,3224.53,171.0,134.62,0.0,2.63,4.28,11.78,22967.14
20171026,2017-10-26,2017-10,2017,Oct,Thursday,0,144,142,1,140,143,25578.35,21851.8,3726.55,178.0,180.13,0.69,5.71,4.08,11.39,22776.96
20171027,2017-10-27,2017-10,2017,Oct,Friday,0,133,131,0,130,133,23152.45,20377.58,2774.87,156.0,176.74,0.0,5.38,4.07,12.88,23017.11
20171028,2017-10-28,2017-10,2017,Oct,Saturday,1,88,86,1,85,84,18922.48,16483.61,2438.87,97.0,220.03,1.14,2.35,4.16,12.73,23278.06
20171029,2017-10-29,2017-10,2017,Oct,Sunday,1,132,129,2,129,129,20048.32,17048.75,2999.57,159.0,155.41,1.52,3.88,4.15,10.81,22831.9
20171030,2017-10-30,2017-10,2017,Oct,Monday,0,149,143,1,138,148,23290.79,20195.24,3095.55,168.0,162.87,0.67,9.42,4.07,11.21,22490.71
20171031,2017-10-31,2017-10,2017,Oct,Tuesday,0,160,157,0,156,159,26846.53,23813.0,3033.53,194.0,171.0,0.0,5.13,4.03,11.81,22652.93
20171101,2017-11-01,2017-11,2017,Nov,Wednesday,0,111,109,0,108,110,22066.99,19383.61,2683.38,127.0,202.45,0.0,3.7,4.26,12.75,22843.7
20171102,2017-11-02,2017-11,2017,Nov,Thursday,0,124,119,2,117,124,23941.11,21163.83,2777.28,143.0,201.19,1.61,3.42,3.95,12.72,22609.81
20171103,2017-11-03,2017-11,2017,Nov,Friday,0,143,138,0,138,140,26036.15,22844.05,3192.1,169.0,188.67,0.0,2.17,4.06,12.59,23021.77
20171104,2017-11-04,2017-11,2017,Nov,Saturday,1,111,111,0,106,110,22294.81,19169.07,3125.74,135.0,200.85,0.0,3.77,4.08,12.15,23503.53
20171105,2017-11-05,2017-11,2017,Nov,Sunday,1,144,140,2,137,139,20003.44,16461.54,3541.9,161.0,142.88,1.39,2.19,4.08,11.43,23497.12
20171106,2017-11-06,2017-11,2017,Nov,Monday,0,193,186,4,182,193,32360.35,27867.84,4492.51,205.0,173.98,2.07,6.04,4.03,13.37,24792.77
20171107,2017-11-07,2017-11,2017,Nov,Tuesday,0,160,157,0,154,159,24610.72,20829.71,3781.01,177.0,156.76,0.0,5.19,4.12,11.52,24473.37
20171108,2017-11-08,2017-11,2017,Nov,Wednesday,0,175,173,2,169,173,23241.95,19227.52,4014.43,198.0,134.35,1.14,5.33,4.04,12.05,24641.22
20171109,2017-11-09,2017-11,2017,Nov,Thursday,0,191,186,3,182,190,28440.6,24640.35,3800.25,221.0,152.91,1.57,3.85,4.06,12.13,25284.0
20171110,2017-11-10,2017-11,2017,Nov,Friday,0,165,163,2,159,164,22628.52,19323.84,3304.68,188.0,138.83,1.21,5.66,3.93,13.65,24797.2
20171111,2017-11-11,2017-11,2017,Nov,Saturday,1,159,154,1,152,158,26574.06,23203.07,3370.99,174.0,172.56,0.63,4.61,4.05,14.31,25408.52
20171112,2017-11-12,2017-11,2017,Nov,Sunday,1,174,172,0,170,174,26529.31,23087.26,3442.05,186.0,154.24,0.0,4.12,4.14,12.91,26340.79
20171113,2017-11-13,2017-11,2017,Nov,Monday,0,205,200,2,197,204,29110.72,24200.32,4910.4,233.0,145.55,0.98,7.61,4.1,13.39,25876.55
20171114,2017-11-14,2017-11,2017,Nov,Tuesday,0,192,185,4,184,190,30922.17,26692.95,4229.22,213.0,167.15,2.08,10.33,3.97,15.53,26778.19
20171115,2017-11-15,2017-11,2017,Nov,Wednesday,0,186,182,3,176,185,26726.96,22947.39,3779.57,213.0,146.85,1.61,5.11,3.96,12.88,27276.05
20171116,2017-11-16,2017-11,2017,Nov,Thursday,0,226,224,0,219,224,32918.09,28268.82,4649.27,257.0,146.96,0.0,7.76,4.19,13.58,27915.69
20171117,2017-11-17,2017-11,2017,Nov,Friday,0,197,189,0,185,195,34192.17,29209.07,4983.1,225.0,180.91,0.0,7.57,3.9,13.58,29567.64
20171118,2017-11-18,2017-11,2017,Nov,Saturday,1,149,145,1,141,146,27185.15,23224.8,3960.35,170.0,187.48,0.67,10.64,4.0,14.38,29654.94
20171119,2017-11-19,2017-11,2017,Nov,Sunday,1,158,158,0,157,155,23312.61,19955.56,3357.05,176.0,147.55,0.0,10.19,4.29,11.93,29195.41
20171120,2017-11-20,2017-11,2017,Nov,Monday,0,230,225,2,219,228,50009.09,44235.47,5773.62,261.0,222.26,0.87,13.24,3.89,13.45,32180.89
20171121,2017-11-21,2017-11,2017,Nov,Tuesday,0,228,224,2,222,227,39152.17,34209.84,4942.33,256.0,174.79,0.88,18.02,4.0,13.82,33356.61
20171122,2017-11-22,2017-11,2017,Nov,Wednesday,0,201,197,1,190,198,29647.82,24678.47,4969.35,238.0,150.5,0.5,14.74,3.82,14.31,33773.87
20171123,2017-11-23,2017-11,2017,Nov,Thursday,0,283,275,2,268,279,50322.11,43563.89,6758.22,334.0,182.99,0.71,13.81,3.76,16.08,36260.16
20171124,2017-11-24,2017-11,2017,Nov,Friday,0,1176,1166,0,1147,1161,178377.63,152653.74,25723.89,1366.0,152.98,0.0,17.35,3.72,17.09,56858.08
20171125,2017-11-25,2017-11,2017,Nov,Saturday,1,499,498,0,487,492,71858.16,60923.48,10934.68,580.0,144.29,0.0,20.94,3.63,19.29,63239.94
20171126,2017-11-26,2017-11,2017,Nov,Sunday,1,391,387,2,382,386,53245.63,44976.28,8269.35,455.0,137.59,0.51,17.8,3.78,16.54,67516.09
20171127,2017-11-27,2017-11,2017,Nov,Monday,0,403,400,0,395,399,56644.85,47923.66,8721.19,474.0,141.61,0.0,18.23,3.7,16.32,68464.05
20171128,2017-11-28,2017-11,2017,Nov,Tuesday,0,380,376,1,372,377,56248.47,47886.55,8361.92,431.0,149.6,0.26,17.2,3.88,15.46,70906.38
20171129,2017-11-29,2017-11,2017,Nov,Wednesday,0,323,318,1,314,322,46971.78,39787.42,7184.36,365.0,147.71,0.31,18.47,3.72,17.76,73381.23
20171130,2017-11-30,2017-11,2017,Nov,Thursday,0,267,264,0,260,264,36618.09,31322.74,5295.35,295.0,138.7,0.0,10.0,3.93,15.92,71423.52
20171201,2017-12-01,2017-12,2017,Dec,Friday,0,275,274,1,267,267,45973.82,39981.91,5991.91,312.0,167.79,0.36,10.86,3.92,16.39,52508.69
20171202,2017-12-02,2017-12,2017,Dec,Saturday,1,216,214,0,212,215,35713.18,31208.13,4505.05,235.0,166.88,0.0,11.79,3.83,16.58,47345.12
20171203,2017-12-03,2017-12,2017,Dec,Sunday,1,234,231,1,227,233,34207.42,29262.92,4944.5,261.0,148.08,0.43,10.57,3.85,14.99,44625.37
20171204,2017-12-04,2017-12,2017,Dec,Monday,0,337,330,1,322,333,53445.52,46548.53,6896.99,368.0,161.96,0.3,13.04,3.91,15.67,44168.33
20171205,2017-12-05,2017-12,2017,Dec,Tuesday,0,282,275,0,269,281,39560.42,33632.37,5928.05,323.0,143.86,0.0,10.78,3.95,15.42,41784.32
20171206,2017-12-06,2017-12,2017,Dec,Wednesday,0,280,273,1,269,276,45490.22,39198.74,6291.48,314.0,166.63,0.36,10.04,3.94,16.51,41572.67
20171207,2017-12-07,2017-12,2017,Dec,Thursday,0,229,226,0,223,228,32920.88,28055.78,4865.1,257.0,145.67,0.0,9.87,3.97,16.01,41044.49
20171208,2017-12-08,2017-12,2017,Dec,Friday,0,219,215,0,210,218,34362.22,29847.46,4514.76,237.0,159.82,0.0,11.43,3.86,16.76,39385.69
20171209,2017-12-09,2017-12,2017,Dec,Saturday,1,155,155,0,154,153,23639.52,20027.04,3612.48,170.0,152.51,0.0,7.79,3.97,17.4,37660.89
20171210,2017-12-10,2017-12,2017,Dec,Sunday,1,190,187,1,184,186,28617.28,24695.79,3921.49,205.0,153.03,0.53,7.07,4.01,14.85,36862.29
20171211,2017-12-11,2017-12,2017,Dec,Monday,0,267,266,1,262,264,39071.53,33705.39,5366.14,295.0,146.89,0.37,5.34,3.94,15.34,34808.87
20171212,2017-12-12,2017-12,2017,Dec,Tuesday,0,260,258,0,251,258,38557.38,33468.71,5088.67,295.0,149.45,0.0,9.16,3.88,15.22,34665.58
20171213,2017-12-13,2017-12,2017,Dec,Wednesday,0,218,217,1,215,213,34124.77,29361.48,4763.29,260.0,157.26,0.46,4.19,3.96,14.0,33041.94
20171214,2017-12-14,2017-12,2017,Dec,Thursday,0,200,199,0,195,199,29580.87,25286.23,4294.64,215.0,148.65,0.0,5.64,3.98,15.44,32564.8
20171215,2017-12-15,2017-12,2017,Dec,Friday,0,192,192,0,185,191,31451.63,27382.2,4069.43,208.0,163.81,0.0,5.41,3.96,16.09,32149.0
20171216,2017-12-16,2017-12,2017,Dec,Saturday,1,131,131,0,129,130,22907.06,20296.28,2610.78,144.0,174.86,0.0,4.65,4.09,15.65,32044.36
20171217,2017-12-17,2017-12,2017,Dec,Sunday,1,133,133,0,130,130,22106.0,19312.41,2793.59,151.0,166.21,0.0,3.08,4.14,13.03,31114.18
20171218,2017-12-18,2017-12,2017,Dec,Monday,0,209,208,0,205,208,33810.61,29162.11,4648.5,233.0,162.55,0.0,5.85,4.16,14.68,30362.62
20171219,2017-12-19,2017-12,2017,Dec,Tuesday,0,176,174,0,173,175,24128.29,20615.99,3512.3,201.0,138.67,0.0,6.94,4.23,14.36,28301.32
20171220,2017-12-20,2017-12,2017,Dec,Wednesday,0,171,171,0,168,170,32004.67,27958.53,4046.14,196.0,187.16,0.0,5.36,4.0,15.96,27998.45
20171221,2017-12-21,2017-12,2017,Dec,Thursday,0,143,142,1,140,142,21233.95,18327.53,2906.42,155.0,149.53,0.7,5.71,4.05,14.21,26806.03
20171222,2017-12-22,2017-12,2017,Dec,Friday,0,111,110,0,108,111,17208.04,14935.3,2272.74,127.0,156.44,0.0,4.63,4.13,15.78,24771.23
20171223,2017-12-23,2017-12,2017,Dec,Saturday,1,109,107,1,101,108,15357.09,12875.05,2482.04,119.0,143.52,0.92,11.88,3.93,17.3,23692.66
20171224,2017-12-24,2017-12,2017,Dec,Sunday,1,59,58,1,57,59,6708.53,5643.01,1065.52,60.0,115.66,1.69,0.0,4.15,11.65,21493.03
20171225,2017-12-25,2017-12,2017,Dec,Monday,0,90,90,0,86,88,12662.23,10381.34,2280.89,101.0,140.69,0.0,6.98,4.06,14.94,18471.83
20171226,2017-12-26,2017-12,2017,Dec,Tuesday,0,168,168,0,165,168,23787.74,20549.43,3238.31,181.0,141.59,0.0,2.42,4.22,12.33,18423.18
20171227,2017-12-27,2017-12,2017,Dec,Wednesday,0,167,166,0,164,167,21027.51,17700.4,3327.11,184.0,126.67,0.0,2.44,4.24,13.55,16855.01
20171228,2017-12-28,2017-12,2017,Dec,Thursday,0,146,146,0,143,146,17782.05,15037.49,2744.56,157.0,121.79,0.0,4.9,4.12,14.77,16361.88
20171229,2017-12-29,2017-12,2017,Dec,Friday,0,135,133,0,132,134,18765.65,16042.72,2722.93,151.0,141.1,0.0,3.03,4.15,15.13,16584.4
20171230,2017-12-30,2017-12,2017,Dec,Saturday,1,97,96,0,96,97,15189.49,13042.65,2146.84,108.0,158.22,0.0,3.13,3.92,15.75,16560.46
20171231,2017-12-31,2017-12,2017,Dec,Sunday,1,74,73,1,71,74,10131.2,8640.87,1490.33,77.0,138.78,1.35,1.41,4.05,13.45,17049.41
20180101,2018-01-01,2018-01,2018,Jan,Monday,0,74,73,0,72,73,8391.92,6948.21,1443.71,81.0,114.96,0.0,4.17,4.01,12.68,16439.37
20180102,2018-01-02,2018-01,2018,Jan,Tuesday,0,204,203,0,200,204,29410.51,25315.0,4095.51,233.0,144.88,0.0,1.5,4.08,12.02,17242.62
20180103,2018-01-03,2018-01,2018,Jan,Wednesday,0,225,221,1,219,224,36127.13,31286.73,4840.4,246.0,163.47,0.44,3.65,4.04,13.58,19399.71
20180104,2018-01-04,2018-01,2018,Jan,Thursday,0,258,255,0,248,256,39916.16,34839.44,5076.72,278.0,156.53,0.0,5.24,4.09,13.97,22561.72
20180105,2018-01-05,2018-01,2018,Jan,Friday,0,210,209,0,197,208,32227.36,27720.39,4506.97,244.0,154.2,0.0,4.57,4.02,14.8,24484.82
20180106,2018-01-06,2018-01,2018,Jan,Saturday,1,216,215,0,213,215,32581.28,27609.67,4971.61,258.0,151.54,0.0,2.35,4.0,15.23,26969.37
20180107,2018-01-07,2018-01,2018,Jan,Sunday,1,196,195,0,192,196,33918.12,29433.01,4485.11,220.0,173.94,0.0,2.08,4.13,12.63,30367.5
20180108,2018-01-08,2018-01,2018,Jan,Monday,0,293,292,0,287,291,45168.65,38714.4,6454.25,334.0,154.69,0.0,3.14,4.1,12.81,35621.32
20180109,2018-01-09,2018-01,2018,Jan,Tuesday,0,252,251,0,246,251,35401.33,30248.91,5152.42,272.0,141.04,0.0,3.66,4.15,13.42,36477.15
20180110,2018-01-10,2018-01,2018,Jan,Wednesday,0,277,277,0,271,277,44820.92,38479.53,6341.39,317.0,161.81,0.0,5.9,4.05,15.03,37719.12
20180111,2018-01-11,2018-01,2018,Jan,Thursday,0,266,264,0,260,265,46332.5,40056.96,6275.54,305.0,175.5,0.0,2.69,4.16,14.06,38635.74
20180112,2018-01-12,2018-01,2018,Jan,Friday,0,243,239,0,234,242,36932.97,30988.94,5944.03,284.0,154.53,0.0,4.27,3.88,14.71,39307.97
20180113,2018-01-13,2018-01,2018,Jan,Saturday,1,219,216,0,211,217,32679.83,28091.91,4587.92,240.0,151.3,0.0,2.37,4.13,13.29,39322.05
20180114,2018-01-14,2018-01,2018,Jan,Sunday,1,235,232,0,229,230,35388.83,30962.53,4426.3,252.0,152.54,0.0,5.68,4.02,13.33,39532.15
20180115,2018-01-15,2018-01,2018,Jan,Monday,0,307,305,0,300,304,44978.73,38330.3,6648.43,340.0,147.47,0.0,5.0,4.05,12.97,39505.02
20180116,2018-01-16,2018-01,2018,Jan,Tuesday,0,302,301,0,296,299,51093.97,44237.17,6856.8,362.0,169.75,0.0,7.43,3.92,13.56,41746.82
20180117,2018-01-17,2018-01,2018,Jan,Wednesday,0,282,282,0,277,280,42141.53,36089.22,6052.31,300.0,149.44,0.0,5.05,4.09,13.09,41364.05
20180118,2018-01-18,2018-01,2018,Jan,Thursday,0,241,238,0,236,235,32759.39,27774.77,4984.62,274.0,137.64,0.0,5.93,4.04,13.81,39425.04
20180119,2018-01-19,2018-01,2018,Jan,Friday,0,235,232,0,225,233,35264.83,29954.78,5310.05,263.0,152.0,0.0,8.0,3.79,14.76,39186.73
20180120,2018-01-20,2018-01,2018,Jan,Saturday,1,184,183,1,182,181,26761.96,22232.68,4529.28,207.0,146.24,0.54,8.79,4.11,15.02,38341.32
20180121,2018-01-21,2018-01,2018,Jan,Sunday,1,199,193,2,188,198,27756.28,23708.93,4047.35,212.0,143.81,1.01,9.04,3.89,14.41,37250.96
20180122,2018-01-22,2018-01,2018,Jan,Monday,0,314,309,1,305,309,43279.46,37047.65,6231.81,352.0,140.06,0.32,7.54,3.9,12.74,37008.2
20180123,2018-01-23,2018-01,2018,Jan,Tuesday,0,262,260,2,256,259,39827.74,34326.37,5501.37,298.0,153.18,0.76,8.59,4.1,13.91,35398.74
20180124,2018-01-24,2018-01,2018,Jan,Wednesday,0,244,240,3,236,241,36540.79,31413.79,5127.0,268.0,152.25,1.23,12.71,3.87,16.34,34598.64
20180125,2018-01-25,2018-01,2018,Jan,Thursday,0,233,230,2,226,229,34551.45,29528.62,5022.83,263.0,150.22,0.86,5.75,3.97,14.84,34854.64
20180126,2018-01-26,2018-01,2018,Jan,Friday,0,229,225,3,223,227,38977.72,33770.2,5207.52,262.0,173.23,1.31,5.83,3.94,13.99,35385.06
20180127,2018-01-27,2018-01,2018,Jan,Saturday,1,153,150,3,150,150,24564.62,21544.61,3020.01,172.0,163.76,1.96,4.67,3.99,13.84,35071.15
20180128,2018-01-28,2018-01,2018,Jan,Sunday,1,156,152,3,149,154,26994.25,23671.85,3322.4,165.0,177.59,1.92,4.03,4.19,13.1,34962.29
20180129,2018-01-29,2018-01,2018,Jan,Monday,0,246,242,4,242,243,35422.02,29987.56,5434.46,283.0,146.37,1.63,9.5,3.93,15.77,33839.8
20180130,2018-01-30,2018-01,2018,Jan,Tuesday,0,258,251,6,248,254,34437.19,28839.57,5597.62,307.0,137.2,2.33,10.08,3.91,15.59,33069.72
20180131,2018-01-31,2018-01,2018,Jan,Wednesday,0,256,252,3,251,251,37270.57,32302.59,4967.98,281.0,147.9,1.17,4.38,4.17,14.44,33173.97
20180201,2018-02-01,2018-02,2018,Feb,Thursday,0,232,228,4,227,229,35304.24,29985.75,5318.49,264.0,154.84,1.72,5.29,4.13,14.81,33281.52
20180202,2018-02-02,2018-02,2018,Feb,Friday,0,212,208,4,207,210,32342.35,27613.53,4728.82,252.0,155.49,1.89,7.73,3.86,17.01,32333.61
20180203,2018-02-03,2018-02,2018,Feb,Saturday,1,193,190,3,189,192,27166.84,23084.67,4082.17,206.0,142.98,1.55,3.7,4.2,16.81,32705.35
20180204,2018-02-04,2018-02,2018,Feb,Sunday,1,201,200,1,197,200,28027.41,23810.79,4216.62,221.0,140.14,0.5,3.55,4.09,14.79,32852.95
20180205,2018-02-05,2018-02,2018,Feb,Monday,0,271,266,5,265,265,42606.82,36866.24,5740.58,308.0,160.18,1.85,7.92,3.99,16.5,33879.35
20180206,2018-02-06,2018-02,2018,Feb,Tuesday,0,268,266,1,262,264,39596.15,33905.63,5690.52,299.0,148.86,0.37,5.34,3.85,15.3,34616.34
20180207,2018-02-07,2018-02,2018,Feb,Wednesday,0,248,243,3,242,244,36102.54,31121.44,4981.1,280.0,148.57,1.21,6.2,4.04,15.44,34449.48
20180208,2018-02-08,2018-02,2018,Feb,Thursday,0,230,225,4,225,227,31527.54,27074.86,4452.68,250.0,140.12,1.74,10.22,3.91,17.3,33909.95
20180209,2018-02-09,2018-02,2018,Feb,Friday,0,216,208,3,208,213,34627.5,30571.07,4056.43,226.0,166.48,1.39,11.06,3.94,18.15,34236.4
20180210,2018-02-10,2018-02,2018,Feb,Saturday,1,179,175,2,174,174,24894.29,21129.16,3765.13,194.0,142.25,1.12,8.05,3.97,16.54,33911.75
20180211,2018-02-11,2018-02,2018,Feb,Sunday,1,172,169,1,165,169,25856.33,22435.08,3421.25,187.0,153.0,0.58,13.33,3.6,16.78,33601.6
20180212,2018-02-12,2018-02,2018,Feb,Monday,0,218,214,1,214,214,27536.86,23255.73,4281.13,249.0,128.68,0.46,14.49,3.72,16.77,31448.74
20180213,2018-02-13,2018-02,2018,Feb,Tuesday,0,224,220,3,217,219,27965.51,23516.44,4449.07,261.0,127.12,1.34,11.52,3.89,14.75,29787.22
20180214,2018-02-14,2018-02,2018,Feb,Wednesday,0,295,290,4,287,284,43016.3,36830.97,6185.33,341.0,148.33,1.36,10.45,4.05,15.13,30774.9
20180215,2018-02-15,2018-02,2018,Feb,Thursday,0,283,276,5,270,277,37534.46,31968.97,5565.49,311.0,135.99,1.77,13.7,3.74,16.0,31633.04
20180216,2018-02-16,2018-02,2018,Feb,Friday,0,214,212,0,210,212,31674.13,26894.99,4779.14,245.0,149.41,0.0,13.33,3.73,16.55,31211.13
20180217,2018-02-17,2018-02,2018,Feb,Saturday,1,204,199,4,198,202,29274.24,24841.48,4432.76,221.0,147.11,1.96,12.63,3.82,17.2,31836.83
20180218,2018-02-18,2018-02,2018,Feb,Sunday,1,202,200,2,199,199,28937.0,24491.63,4445.37,232.0,144.69,0.99,14.57,3.91,15.95,32276.93
20180219,2018-02-19,2018-02,2018,Feb,Monday,0,259,255,4,251,256,33350.48,27869.13,5481.35,291.0,130.79,1.54,17.93,3.88,15.73,33107.45
20180220,2018-02-20,2018-02,2018,Feb,Tuesday,0,289,285,3,283,287,42333.99,36412.09,5921.9,312.0,148.54,1.04,12.01,3.84,14.84,35160.09
20180221,2018-02-21,2018-02,2018,Feb,Wednesday,0,266,261,4,260,256,37588.37,32107.91,5480.46,306.0,144.02,1.5,20.0,3.79,16.68,34384.67
20180222,2018-02-22,2018-02,2018,Feb,Thursday,0,279,274,4,268,274,37030.03,31154.98,5875.05,353.0,135.15,1.43,19.78,3.54,17.57,34312.61
20180223,2018-02-23,2018-02,2018,Feb,Friday,0,235,235,0,232,227,33072.96,28424.7,4648.26,260.0,140.74,0.0,18.53,3.75,19.03,34512.44
20180224,2018-02-24,2018-02,2018,Feb,Saturday,1,191,189,1,188,186,28229.0,24210.18,4018.82,208.0,149.36,0.52,25.0,3.7,21.24,34363.12
20180225,2018-02-25,2018-02,2018,Feb,Sunday,1,237,236,1,231,232,34765.19,29053.87,5711.32,268.0,147.31,0.42,22.94,3.53,18.86,35195.72
